"Legacy source ID","Current source URL","Current product name","Current category","Current displayed price (SOURCE VALUE, RUB)","Current price unit (SOURCE VALUE)","Dimensions (SOURCE VALUE)","Current availability text (SOURCE VALUE)","Existing slug","SKU","Launch status","OWNER CONFIRMED PRICE","OWNER CONFIRMED PRICE UNIT","OWNER CONFIRMED SALE UNIT","OWNER CONFIRMED MIN QUANTITY","OWNER CONFIRMED QUANTITY STEP","OWNER CONFIRMED DIMENSIONS","OWNER CONFIRMED AVAILABILITY","OWNER CONFIRMED CATEGORY","Owner notes","OWNER CONFIRMED FEATURED","OWNER CONFIRMED AVAILABILITY DISPLAY","OWNER CONFIRMED PANEL SIZE CM","OWNER CONFIRMED PANEL AREA M2","ORDERABLE WHILE AVAILABILITY UNASSIGNED"
"915517043351","https://marmixflex.ru/tproduct/1706353951-915517043351-flyuid-12","Флюид 12","Флюиды","2 000","за кв.м","","","flyuid-12","MF-FLD-0015","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"980006409211","https://marmixflex.ru/tproduct/1706353951-980006409211-flyuid-13","Флюид 13","Флюиды","2 000","за кв.м","","","flyuid-13","MF-FLD-0017","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"335685798831","https://marmixflex.ru/tproduct/1706353951-335685798831-flyuid-14","Флюид 14","Флюиды","2 000","за кв.м","","","flyuid-14","MF-FLD-0002","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"903563719531","https://marmixflex.ru/tproduct/1706353951-903563719531-flyuid-15","Флюид 15","Флюиды","2 000","за кв.м","","","flyuid-15","MF-FLD-0012","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"914219186741","https://marmixflex.ru/tproduct/1706353951-914219186741-flyuid-16","Флюид 16","Флюиды","2 000","за кв.м","","","flyuid-16","MF-FLD-0014","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"551693735641","https://marmixflex.ru/tproduct/1706353951-551693735641-flyuid-17","Флюид 17","Флюиды","2 000","за кв.м","","","flyuid-17","MF-FLD-0005","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"168519278341","https://marmixflex.ru/tproduct/1706353951-168519278341-flyuid-18","Флюид 18","Флюиды","2 000","за кв.м","","","flyuid-18","MF-FLD-0001","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"345741961651","https://marmixflex.ru/tproduct/1706353951-345741961651-altair","Альтаир","Блоки","2 000","за кв.м","","","altair","MF-BLK-0003","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"402152916231","https://marmixflex.ru/tproduct/1706353951-402152916231-antares","Антарес","Блоки","2 000","за кв.м","","","antares","MF-BLK-0004","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"450672060221","https://marmixflex.ru/tproduct/1706353951-450672060221-kapella","Капелла","Блоки","2 000","за кв.м","","","kapella","MF-BLK-0006","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"167089491631","https://marmixflex.ru/tproduct/1706353951-167089491631-olopos","Олопос","Блоки","2 000","за кв.м","","","olopos","MF-BLK-0001","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"820124423891","https://marmixflex.ru/tproduct/1706353951-820124423891-vega","Вега","Блоки + Хит продаж","2 000","за кв.м","","","vega","MF-BLK-0007","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","YES","hidden until admin assignment","142 × 284","4.0328","NO"
"199715758241","https://marmixflex.ru/tproduct/1706353951-199715758241-orion","Орион","Блоки","2 000","за кв.м","","","orion","MF-BLK-0002","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"415884610211","https://marmixflex.ru/tproduct/1706353951-415884610211-orfei","Орфей","Блоки","2 000","за кв.м","","","orfei","MF-BLK-0005","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Блоки","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"983154307061","https://marmixflex.ru/tproduct/1706353951-983154307061-samal","Сamal","Гибкий камень","2 000","за кв.м","","","samal","MF-STN-0012","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"489573810441","https://marmixflex.ru/tproduct/1706353951-489573810441-moon","Moon","Гибкий камень","2 000","за кв.м","","","moon","MF-STN-0003","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"348202425701","https://marmixflex.ru/tproduct/1706353951-348202425701-nature-line","Nature line","Гибкий камень","2 000","за кв.м","","","nature-line","MF-STN-0002","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"566665349031","https://marmixflex.ru/tproduct/1706353951-566665349031-nature","Nature","Гибкий камень","2 000","за кв.м","","","nature","MF-STN-0005","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"647734966721","https://marmixflex.ru/tproduct/1706353951-647734966721-north-line","North line","Гибкий камень","2 000","за кв.м","","","north-line","MF-STN-0007","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"660309414691","https://marmixflex.ru/tproduct/1706353951-660309414691-north","North","Гибкий камень","2 000","за кв.м","","","north","MF-STN-0008","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"588243346171","https://marmixflex.ru/tproduct/1706353951-588243346171-romano-korichnevii","Romano коричневый","Гибкий камень","2 000","за кв.м","","","romano-korichnevii","MF-STN-0006","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"665571561511","https://marmixflex.ru/tproduct/1706353951-665571561511-sahara","Sahara","Гибкий камень","2 000","за кв.м","","","sahara","MF-STN-0009","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"668625076291","https://marmixflex.ru/tproduct/1706353951-668625076291-silver-line","Silver line","Гибкий камень","2 000","за кв.м","","","silver-line","MF-STN-0010","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"543268245351","https://marmixflex.ru/tproduct/1706353951-543268245351-silver","Silver","Гибкий камень","2 000","за кв.м","","","silver","MF-STN-0004","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"193631464151","https://marmixflex.ru/tproduct/1706353951-193631464151-antique","Аntique","Гибкий камень","2 000","за кв.м","","","antique","MF-STN-0001","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"860504983541","https://marmixflex.ru/tproduct/1706353951-860504983541-zolotaya-osen","Золотая осень","Гибкий камень","2 000","за кв.м","","","zolotaya-osen","MF-STN-0011","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий камень","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"430950813071","https://marmixflex.ru/tproduct/1706353951-430950813071-klei-dlya-gibkogo-kamnya-bazovii-3-kg","Клей для гибкого камня базовый 3 кг","Сопутствующие материалы","1 600","","","","klei-dlya-gibkogo-kamnya-bazovii-3-kg","MF-ACC-0005","INCLUDE","1 600","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"765138980211","https://marmixflex.ru/tproduct/1706353951-765138980211-klei-dlya-gibkogo-kamnya-bazovii-56-kg","Клей для гибкого камня базовый 5.6 кг","Сопутствующие материалы","3 000","","","","klei-dlya-gibkogo-kamnya-bazovii-56-kg","MF-ACC-0011","INCLUDE","3 000","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"623407810631","https://marmixflex.ru/tproduct/1706353951-623407810631-klei-dlya-gibkogo-kamnya-bazovii-107-kg","Клей для гибкого камня базовый 10.7 кг","Сопутствующие материалы","5 700","","","","klei-dlya-gibkogo-kamnya-bazovii-107-kg","MF-ACC-0009","INCLUDE","5 700","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"238255948871","https://marmixflex.ru/tproduct/1706353951-238255948871-klei-dlya-gibkogo-kamnya-universalnii-3","Клей для гибкого камня универсальный 3 кг","Сопутствующие материалы","1 900","","","","klei-dlya-gibkogo-kamnya-universalnii-3","MF-ACC-0003","INCLUDE","1 900","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"559950215001","https://marmixflex.ru/tproduct/1706353951-559950215001-klei-dlya-gibkogo-kamnya-universalnii-56","Клей для гибкого камня универсальный 5.6 кг","Сопутствующие материалы","3 600","","","","klei-dlya-gibkogo-kamnya-universalnii-56","MF-ACC-0007","INCLUDE","3 600","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"571733025221","https://marmixflex.ru/tproduct/1706353951-571733025221-klei-dlya-gibkogo-kamnya-universalnii-10","Клей для гибкого камня универсальный 10.7 кг","Сопутствующие материалы","7 200","","","","klei-dlya-gibkogo-kamnya-universalnii-10","MF-ACC-0008","INCLUDE","7 200","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"548873722801","https://marmixflex.ru/tproduct/1706353951-548873722801-finishnoe-pokritie-akrilovoe-dlya-gibkog","Финишное покрытие акриловое для гибкого камня 3 кг","Сопутствующие материалы","3 300","","","","finishnoe-pokritie-akrilovoe-dlya-gibkog","MF-ACC-0006","INCLUDE","3 300","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"219454712061","https://marmixflex.ru/tproduct/1706353951-219454712061-finishnoe-pokritie-akrilovoe-dlya-gibkog","Финишное покрытие акриловое для гибкого камня 5.4кг","Сопутствующие материалы","6 000","","","","finishnoe-pokritie-akrilovoe-dlya-gibkog","MF-ACC-0001","INCLUDE","6 000","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"236494209491","https://marmixflex.ru/tproduct/1706353951-236494209491-finishnoe-pokritie-akrilovoe-dlya-gibkog","Финишное покрытие акриловое для гибкого камня 10.7кг","Сопутствующие материалы","9 500","","","","finishnoe-pokritie-akrilovoe-dlya-gibkog","MF-ACC-0002","INCLUDE","9 500","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"663328673881","https://marmixflex.ru/tproduct/1706353951-663328673881-finishnoe-pokritie-poliuretanovoe-dvuhko","Финишное покрытие полиуретановое двухкомпонентное, 920гр","Сопутствующие материалы","4 000","","","","finishnoe-pokritie-poliuretanovoe-dvuhko","MF-ACC-0010","INCLUDE","4 000","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
"429443750811","https://marmixflex.ru/tproduct/1706353951-429443750811-finishnoe-pokritie-poliuretanovoe-bez-za","Финишное покрытие полиуретановое. Без запаха, 850гр","Сопутствующие материалы","3 500","","","","finishnoe-pokritie-poliuretanovoe-bez-za","MF-ACC-0004","INCLUDE","3 500","","","","","","","Сопутствующие материалы","","NO","hidden until admin assignment","","","NO"
